suri_rule_id,suri_rule_classtype,suri_rule_msg,most_likely_technique,second_most_likely_technique,third_most_likely_technique
2013812,attempted-user,ET ACTIVEX Oracle AutoVue Activex Insecure method (Export3DBom) Format String Function Call,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1133', 'mitre_technique_name': 'External Remote Services', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2013811,attempted-user,ET ACTIVEX Oracle AutoVue Activex Insecure method (Export3DBom),"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2013810,attempted-user,ET ACTIVEX Oracle AutoVue Activex Insecure method (SaveViewStateToFile) Format String Function Call,"{'mitre_technique_id': 'T1213', 'mitre_technique_name': 'Data from Information Repositories', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Collection'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1056', 'mitre_technique_name': 'Input Capture', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Collection'}"
2013809,attempted-user,ET ACTIVEX Oracle AutoVue Activex Insecure method (SaveViewStateToFile),"{'mitre_technique_id': 'T1213', 'mitre_technique_name': 'Data from Information Repositories', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Collection'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2013566,attempted-user,ET ACTIVEX Tom Sawyer Possible Memory Corruption Attempt Format String Function Call,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1064', 'mitre_technique_name': 'Scripting', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1082', 'mitre_technique_name': 'System Information Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2013432,attempted-user,ET ACTIVEX TeeChart Professional ActiveX Control integer overflow Vulnerability 5,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}"
2013431,attempted-user,ET ACTIVEX TeeChart Professional ActiveX Control integer overflow Vulnerability 4,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}"
2013430,attempted-user,ET ACTIVEX TeeChart Professional ActiveX Control integer overflow Vulnerability 3,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1136', 'mitre_technique_name': 'Create Account', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Persistence'}"
2013429,attempted-user,ET ACTIVEX TeeChart Professional ActiveX Control integer overflow Vulnerability 2,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2013428,attempted-user,ET ACTIVEX TeeChart Professional ActiveX Control integer overflow Vulnerability 1,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}"
2013233,attempted-user,ET ACTIVEX Chilkat Crypt ActiveX Control SaveDecrypted Insecure Method Vulnerability,"{'mitre_technique_id': 'T1213', 'mitre_technique_name': 'Data from Information Repositories', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Collection'}","{'mitre_technique_id': 'T1136', 'mitre_technique_name': 'Create Account', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Persistence'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2013232,attempted-user,ET ACTIVEX IDrive Online Backup ActiveX control SaveToFile Insecure Method,"{'mitre_technique_id': 'T1193', 'mitre_technique_name': 'Spearphishing Attachment', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1063', 'mitre_technique_name': 'Security Software Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2029098,pup-activity,ET ADWARE_PUP PrivaZer Checkin,"{'mitre_technique_id': 'T1176', 'mitre_technique_name': 'Browser Extensions', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Persistence'}","{'mitre_technique_id': 'T1133', 'mitre_technique_name': 'External Remote Services', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1057', 'mitre_technique_name': 'Process Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2029099,pup-activity,ET ADWARE_PUP Win32/GameHack.COG Variant CnC Activity,"{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2029107,pup-activity,ET ADWARE_PUP Observed DNS Query to OSX/Bundalore Domain,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2029186,pup-activity,ET ADWARE_PUP Win32/InstallDisck SMTP Checkin,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Native API', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Defense Evasion'}"
2029211,pup-activity,ET ADWARE_PUP Win32/DownloadAssistant.G Variant Error Report,"{'mitre_technique_id': 'T1170', 'mitre_technique_name': 'Reflection Amplification', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1173', 'mitre_technique_name': 'Domain Fronting', 'mitre_tactic_id': 'TA0013', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2018197,pup-activity,ET ADWARE_PUP Win32.AdWare.iBryte.C Install,"{'mitre_technique_id': 'T1170', 'mitre_technique_name': 'Pacu', 'mitre_tactic_id': 'TA0043', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1176', 'mitre_technique_name': 'Browser Extensions', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1132', 'mitre_technique_name': 'Data Encoding', 'mitre_tactic_id': 'TA0012', 'mitre_tactic_name': 'Execution'}"
2029351,pup-activity,ET ADWARE_PUP GreatArcadeHits CnC Activity,"{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2029531,pup-activity,ET ADWARE_PUP Win32/Adware.Bang5mai.BB CnC Activity M3,"{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Web Service', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Transfer Protocols', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2029543,pup-activity,ET ADWARE_PUP Ads2Srv Bundle Installer Offer Request,"{'mitre_technique_id': 'T1170', 'mitre_technique_name': 'Powershell', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1060', 'mitre_technique_name': 'Registry Run Keys / Startup Folder', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Persistence'}"
2029546,pup-activity,ET ADWARE_PUP Win32/YTDDownloader.F Variant CnC Activity,"{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Input Capture', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Collection'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}"
2020087,successful-admin,ET ATTACK_RESPONSE Microsoft Netsh Firewall Disable Output Outbound,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2020088,successful-admin,ET ATTACK_RESPONSE SysInternals sc.exe Output Outbound,"{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Native API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2003149,successful-recon-limited,ET ATTACK_RESPONSE Possible /etc/passwd via SMTP (linux style),"{'mitre_technique_id': 'T1087', 'mitre_technique_name': 'Account Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Discovery'}"
2003150,successful-recon-limited,ET ATTACK_RESPONSE Possible /etc/passwd via SMTP (BSD style),"{'mitre_technique_id': 'T1087', 'mitre_technique_name': 'Account Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Discovery'}"
2022819,attempted-admin,ET ATTACK_RESPONSE Possible CVE-2016-1287 Inbound Reverse CLI Shellcode,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1021', 'mitre_technique_name': 'Remote Services', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}"
2027151,trojan-activity,ET ATTACK_RESPONSE LaZagne Artifact Outbound in FTP,"{'mitre_technique_id': 'T1003', 'mitre_technique_name': 'OS Credential Dumping', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2027435,attempted-admin,ET ATTACK_RESPONSE Windows 64bit procdump Dump File Exfiltration,"{'mitre_technique_id': 'T1001', 'mitre_technique_name': 'Data Obfuscation', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1002', 'mitre_technique_name': 'Data Compressed', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1020', 'mitre_technique_name': 'Automated Exfiltration', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}"
2027436,attempted-admin,ET ATTACK_RESPONSE Windows 32bit procdump Dump File Exfiltration,"{'mitre_technique_id': 'T1001', 'mitre_technique_name': 'Data Obfuscation', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1003', 'mitre_technique_name': 'Data Transfer Size Limits', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}"
2017701,trojan-activity,ET ATTACK_RESPONSE webr00t WebShell Access,"{'mitre_technique_id': 'T1100', 'mitre_technique_name': 'Web Shell', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2018392,successful-admin,ET ATTACK_RESPONSE Possible  MS CMD Shell opened on local system 2,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1053', 'mitre_technique_name': 'Scheduled Task/Job', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Persistence'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2002327,policy-violation,ET CHAT Google Talk (Jabber) Client Login,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Persistence'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2002334,policy-violation,ET CHAT Google IM traffic Jabber client sign-on,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2101986,policy-violation,GPL CHAT MSN outbound file transfer request,"{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
